Netlist,LOFi1,LOFi2,LOFo1,LOFo2,PI
n5160,4,16,2,3,23
n6492,1,1,2,6,7
n5161,2,8,1,2,9
n6491,1,1,2,6,7
n6490,1,1,2,6,7
n5168,2,8,2,2,12
n5169,2,6,1,1,12
n6499,1,1,2,6,7
n5166,4,13,1,2,25
n6498,1,1,2,7,7
n5167,3,12,1,2,35
n6497,1,1,2,6,7
n5164,4,12,2,2,24
n6496,1,1,2,6,7
n5165,4,16,1,2,39
n6495,1,1,2,6,7
g8358,4,8,5,10,31
n5074,2,7,1,1,26
n5075,3,12,3,5,25
n5072,2,4,1,2,39
n5073,2,7,3,3,38
n5070,2,6,1,1,60
g8353,4,4,4,8,1
n5071,3,9,1,1,30
n5078,3,6,2,3,28
n5079,3,7,1,2,36
n5076,2,5,1,2,39
n5077,3,11,1,1,26
n2801,4,10,1,2,7
n2800,2,8,6,11,6
n2803,2,6,2,4,38
n2802,2,6,2,2,39
n2809,4,10,1,2,7
n2808,2,6,2,2,11
n2805,2,6,2,2,36
n2804,4,10,1,2,7
n2807,4,10,1,2,7
n2806,2,6,3,6,35
n5063,2,4,3,5,34
n6395,1,1,3,3,8
n5064,2,3,1,2,9
n6394,1,1,3,3,8
n5061,2,2,1,1,36
n6393,1,1,3,3,8
n5062,2,6,1,1,39
n6392,1,1,3,3,8
n6391,1,1,3,3,8
n5060,3,12,4,5,40
n6390,1,1,3,3,8
n5069,5,17,1,1,49
g25219,4,8,5,7,8
n5067,2,8,5,10,33
n6399,1,1,3,3,8
n5068,4,11,1,2,44
n6398,1,1,3,3,8
n5065,3,5,1,2,54
n6397,1,1,3,3,8
n5066,2,8,3,4,59
n6396,1,1,3,3,8
n5096,2,6,1,1,12
n5097,2,4,1,1,9
n5094,2,8,2,6,28
n5095,3,9,1,1,25
n5092,5,17,1,1,44
n5093,2,6,1,1,9
n5090,2,8,3,4,8
n5091,4,11,1,2,39
n5098,2,6,1,1,33
n5099,3,7,1,1,11
n2823,2,8,2,7,47
n2822,5,15,4,15,5
n2825,4,10,1,2,28
n2824,2,8,6,11,6
n2821,3,11,1,1,6
g807,4,10,4,8,43
n2820,3,12,1,1,11
n2827,2,6,2,4,18
n2826,2,6,2,2,19
n2829,2,6,2,2,16
n2828,4,10,1,2,28
g13259,4,8,9,31,35
n5085,2,2,1,1,32
n5086,2,6,1,1,35
n5083,3,11,1,1,31
n5084,3,12,4,5,30
n5081,4,10,1,2,44
g8342,4,8,2,5,30
n5082,2,5,1,1,35
g8344,4,6,3,13,17
n5080,5,10,1,2,35
n5089,3,5,1,2,3
n5087,2,3,3,5,30
n5088,2,3,1,2,9
n2812,3,9,2,2,8
n2811,4,11,1,2,7
n2814,2,7,4,4,3
n2813,3,10,1,2,13
n2810,2,6,2,2,36
g9682,4,6,1,3,24
n2819,2,6,1,1,12
g9680,4,8,2,4,8
n2816,3,11,6,6,27
n2815,2,4,1,1,28
n2818,2,3,1,1,7
n2817,2,2,4,7,8
n1514,1,2,4,8,24
n2845,5,15,4,15,5
n1513,1,2,3,3,14
n2844,3,11,1,1,29
n1516,1,3,2,6,31
n2847,2,8,6,11,6
n2846,2,8,2,7,14
n1510,1,2,3,3,12
n2841,2,3,1,1,7
n2840,2,2,4,7,8
n2843,3,12,1,1,11
n1511,1,2,4,4,24
n2842,2,6,1,1,12
g827,4,10,4,9,35
g14518,4,8,5,12,31
n2849,2,6,2,2,15
n2848,4,10,1,2,7
g822,4,8,2,7,14
n1519,1,2,1,2,12
n1503,1,2,1,1,30
n2834,2,6,2,2,16
n1502,1,2,4,5,33
n2833,4,10,1,2,28
n2836,3,9,2,2,8
n1504,1,2,1,2,29
n2835,4,11,1,2,28
n2830,2,6,3,6,15
n2832,2,6,2,2,11
g27831,3,10,2,4,33
n2831,4,10,1,2,28
g817,4,8,6,11,10
n2838,2,4,1,2,7
g812,4,8,4,16,13
n2837,3,10,1,2,46
n1509,1,2,3,3,22
n2839,3,11,6,6,6
n2861,2,4,1,1,7
n2860,3,10,1,2,13
n2867,3,11,1,1,29
n1535,1,2,1,1,27
n2866,3,12,1,1,11
n1538,1,4,3,6,20
n2869,2,8,2,7,44
n2868,5,15,4,15,5
n1532,1,3,2,3,13
n2863,2,2,4,7,8
n2862,3,11,6,6,6
n1534,1,2,1,2,26
n2865,2,6,1,1,12
n2864,2,3,1,1,7
g847,4,8,7,16,21
n1539,1,4,2,4,18
g843,4,7,5,14,11
n2850,2,6,2,4,14
n2856,4,10,1,2,7
n2855,2,6,2,2,11
n1527,1,2,1,2,3
n2858,4,11,1,2,7
n2857,2,6,2,2,12
n2852,2,6,2,2,12
n2851,4,10,1,2,7
n1523,1,2,1,1,9
n2854,4,10,1,2,7
n1522,1,2,1,2,8
n2853,2,6,3,6,11
g837,4,8,5,11,12
n2859,3,9,2,2,8
g832,4,8,6,11,12
g862,4,8,2,7,10
n2881,4,11,1,2,7
n2880,2,6,2,2,27
n1552,1,2,1,2,24
n2883,3,10,1,2,43
n2882,3,9,2,2,8
n1558,1,3,4,8,26
n2889,2,6,1,1,12
n1557,1,2,1,2,8
n2888,2,2,1,1,9
n1559,1,2,4,5,4
n1554,1,2,2,3,33
n2885,2,4,1,1,7
n2884,3,4,2,8,3
n1556,1,2,1,2,33
n2887,2,3,4,7,8
n1555,1,3,1,2,30
n2886,3,12,6,6,6
n2870,2,8,6,11,6
n2872,2,6,2,2,30
n1540,1,4,3,4,6
n2871,4,10,1,2,7
g9617,4,2,2,5,8
g9615,4,8,1,1,36
n2878,2,6,2,2,11
n1546,1,2,3,3,5
n2877,4,10,1,2,7
n1549,1,2,1,1,37
n1548,1,3,3,3,36
n2879,4,10,1,2,7
n2874,4,10,1,2,7
n2873,2,6,2,4,29
n2876,2,6,3,6,26
n1544,1,2,2,2,15
n2875,2,6,2,2,27
g854,4,6,3,7,19
g2193,4,8,4,8,12
g2197,4,9,6,16,10
n1572,1,3,3,3,56
n1571,1,2,2,3,35
n1574,1,2,3,4,35
n1573,1,2,1,2,34
n1570,1,4,2,2,37
n1576,1,2,3,3,37
n1578,1,2,4,5,39
n1577,1,2,3,3,12
g872,4,8,4,9,29
n1561,1,2,4,5,30
n2892,5,17,3,9,5
n1560,1,3,4,10,31
n2891,3,12,1,1,24
n1563,1,2,4,5,12
n2894,4,10,1,2,7
n1562,1,3,4,10,13
n2893,3,5,2,7,4
n2890,3,12,1,1,11
n2899,2,5,3,6,14
n1565,1,2,3,7,20
n2896,2,5,2,4,17
n1564,1,3,4,10,13
n2895,2,6,2,2,18
n2898,2,6,2,2,15
n1566,1,2,4,5,6
n2897,4,10,1,2,7
g2173,4,8,3,8,10
g14597,4,8,3,15,4
n1594,1,2,4,5,24
n1590,1,3,4,10,13
n1591,1,4,1,0,13
n1599,1,3,3,6,34
g2181,4,8,3,10,10
g896,4,6,4,6,12
g2185,4,9,5,12,12
g890,4,8,3,9,11
n1583,1,3,3,3,31
g13272,4,8,10,32,40
n1582,1,3,3,3,5
n1581,1,2,4,8,39
g25259,0,0,0,0,0
n1589,1,2,4,5,29
g3480,4,8,3,8,27
g2153,4,7,6,13,10
g3484,4,8,3,7,29
g3490,4,4,3,10,31
g3494,4,9,3,10,16
g2161,4,8,3,9,11
g3498,4,8,3,7,33
g2165,4,10,5,9,10
g2169,4,8,3,4,10
g2012,4,8,3,8,5
g4674,4,6,4,11,8
g3343,4,8,4,7,35
g33874,3,11,0,0,4
g20557,4,10,3,7,37
g2016,4,8,4,12,10
g3347,4,7,6,9,11
g4681,4,6,7,15,8
g2024,4,8,2,4,7
g3352,4,10,6,18,12
g21899,4,8,1,5,5
g2028,4,9,5,11,12
g4688,4,6,4,12,18
g21897,4,8,1,3,12
g21898,4,8,1,5,2
g21891,4,10,1,3,3
g21892,4,10,1,4,7
DFF_1381_n1,4,6,1,0,9
g21895,4,14,2,6,9
g21896,4,8,1,4,9
g21893,2,5,3,10,5
g21894,4,12,2,7,6
g33894,3,10,0,0,26
g4659,4,10,7,21,9
DFF_348_n1,4,8,1,4,16
g4664,4,8,5,9,11
g3333,4,10,4,9,12
g5990,4,4,4,13,10
g2004,4,8,3,6,3
g2008,4,6,4,7,1
g3338,4,8,7,9,33
g4669,4,10,3,8,9
g5961,4,10,4,8,10
g4633,4,8,5,13,19
g4639,4,6,5,10,9
g4646,4,8,4,17,10
g4643,4,8,2,7,21
test_si1,0,0,2,7,0
test_si2,0,0,2,5,0
g5945,4,10,4,7,10
n6304,1,1,3,6,8
n6303,1,1,3,5,8
n6302,1,1,3,5,8
n6301,1,1,3,5,8
g5941,4,10,5,7,10
n6300,1,1,3,6,8
g4616,4,10,3,9,19
n6309,1,1,3,6,8
g5949,4,6,5,9,1
n6308,1,1,3,6,8
n6307,1,1,3,6,8
n6306,1,1,3,4,8
n6305,1,1,3,4,8
test_si5,0,0,1,5,0
test_si6,0,0,1,5,0
test_si3,0,0,2,5,0
test_si4,0,0,1,5,0
test_si9,0,0,2,5,0
test_si7,0,0,2,3,0
test_si8,0,0,2,8,0
g5957,4,10,5,9,10
g5953,4,10,4,5,10
n6326,1,1,3,6,8
n6325,1,1,3,5,8
g5925,4,6,5,9,1
n6324,1,1,3,5,8
n6323,1,1,3,6,8
n6322,1,1,3,6,8
n6321,1,1,3,5,8
g5921,4,10,4,6,10
n6320,1,1,3,5,8
n6329,1,1,3,6,8
g5929,4,10,5,8,10
n6328,1,1,3,6,8
n6327,1,1,3,6,8
DFF_1092_n1,4,8,1,4,10
n6315,1,1,3,6,8
g4601,4,6,5,9,18
n6314,1,1,3,6,8
n6313,1,1,3,6,8
g5937,4,10,4,4,10
n6312,1,1,3,6,8
n6311,1,1,3,6,8
n6310,1,1,3,6,8
g5933,4,10,5,7,10
g4608,4,8,5,11,20
n6319,1,1,3,6,8
n6318,1,1,3,6,8
n6317,1,1,3,6,8
n6316,1,1,3,6,8
n6340,1,1,3,3,8
g8178,4,6,1,3,4
g5901,4,6,4,8,1
n5016,2,8,3,5,34
n6348,1,1,3,5,8
n5017,2,3,1,2,35
n6347,1,1,3,5,8
n5014,2,6,2,3,35
n6346,1,1,3,4,8
n5015,2,3,1,2,36
n6345,1,1,3,3,8
n5012,3,10,1,1,42
n6344,1,1,3,4,8
n5013,2,8,1,1,41
n6343,1,1,3,6,8
n5010,3,10,1,1,13
n6342,1,1,3,5,8
n5011,2,8,1,1,12
n6341,1,1,3,4,8
g5909,4,10,5,15,14
g5905,4,10,4,8,8
n5018,2,5,1,1,34
n5019,2,5,1,2,29
n6349,1,1,3,6,8
g14738,4,8,6,21,31
n5005,3,10,1,2,20
n6337,1,1,3,4,8
g5913,4,10,5,8,10
n6336,1,1,3,4,8
n5003,4,10,1,2,15
n6335,1,1,3,6,8
n5004,2,5,1,2,21
n6334,1,1,3,6,8
n6333,1,1,3,6,8
n5002,3,7,1,2,14
n6332,1,1,3,6,8
n6331,1,1,3,6,8
n5000,3,10,1,2,4
n6330,1,1,3,6,8
n5009,2,5,1,2,33
n5007,3,7,1,2,5
n6339,1,1,3,5,8
n5008,4,10,1,2,6
n6338,1,1,3,6,8
g14749,4,8,3,11,35
n5030,3,7,1,2,14
n6362,1,1,3,3,8
n5031,4,10,1,2,15
n6361,1,1,3,5,8
n6360,1,1,3,4,8
n5038,3,10,1,2,20
n6369,1,1,3,4,8
n5036,4,10,1,2,15
n6368,1,1,3,3,8
n5037,2,5,1,2,4
n6367,1,1,3,3,8
n6366,1,1,3,3,8
n5035,3,7,1,2,14
n6365,1,1,3,3,8
n5032,2,5,1,2,29
n6364,1,1,3,5,8
n5033,3,10,1,2,20
n6363,1,1,3,3,8
n6351,1,1,3,6,8
n5020,3,12,1,2,27
n6350,1,1,3,5,8
g9497,4,6,2,6,39
n5027,2,5,2,5,6
n6359,1,1,3,3,8
n5028,3,9,1,2,14
n6358,1,1,3,3,8
n5025,2,6,1,2,8
n6357,1,1,3,5,8
n5026,2,6,1,2,13
n6356,1,1,3,5,8
n5023,4,12,1,1,18
n6355,1,1,3,3,8
n5024,2,5,1,1,8
n6354,1,1,3,4,8
n5021,2,5,2,3,9
n6353,1,1,3,5,8
n5022,5,17,1,2,32
n6352,1,1,3,4,8
n5029,2,8,1,2,9
n5052,4,11,1,2,33
n6384,1,1,3,3,8
n5053,2,2,2,2,36
n6383,1,1,3,3,8
n5050,2,5,1,2,59
n6382,1,1,3,3,8
n5051,3,11,1,1,19
n6381,1,1,3,3,8
n6380,1,1,3,3,8
n5058,3,9,1,1,39
n5059,3,11,1,1,41
n6389,1,1,3,3,8
n5056,2,7,1,1,13
n6388,1,1,3,3,8
n5057,2,6,1,1,13
n6387,1,1,3,3,8
n5054,4,8,1,2,9
n6386,1,1,3,3,8
n5055,2,8,1,2,11
n6385,1,1,3,3,8
n5041,4,10,1,2,6
n6373,1,1,3,3,8
n5042,2,5,1,2,38
n6372,1,1,3,5,8
n6371,1,1,3,3,8
n5040,3,7,1,2,5
n6370,1,1,3,3,8
n5049,3,12,3,5,18
n5047,2,7,3,3,58
n6379,1,1,3,3,8
n5048,2,7,1,1,19
n6378,1,1,3,3,8
n5045,2,4,1,2,7
n6377,1,1,3,3,8
n5046,2,4,1,2,59
n6376,1,1,3,3,8
n5043,3,10,1,2,16
n6375,1,1,3,3,8
n6374,1,1,3,3,8
g14705,4,8,2,11,6
n6285,1,1,3,3,8
n6284,1,1,3,4,8
n6283,1,1,3,4,8
n6282,1,1,3,5,8
n6281,1,1,3,4,8
n6280,1,1,3,3,8
g14673,4,8,3,9,2
g8235,4,8,4,9,5
Tj_OUT1234,4,8,1,1,15
n6289,1,1,3,6,8
n6288,1,1,3,4,8
n6287,1,1,3,6,8
n6286,1,1,3,5,8
g907,4,10,3,16,27
g904,4,6,5,12,23
n6274,1,1,3,4,8
n6273,1,1,3,4,8
n6272,1,1,3,4,8
n6271,1,1,3,4,8
n6270,1,1,3,3,8
test_si96,0,0,2,4,0
test_si97,0,0,2,7,0
test_si98,0,0,1,3,0
test_si99,0,0,2,4,0
n6279,1,1,3,5,8
n6278,1,1,3,6,8
n6277,1,1,3,6,8
n6276,1,1,3,4,8
n6275,1,1,3,5,8
g8215,4,6,3,10,13
g14694,4,8,6,18,11
n2702,3,9,1,4,4
n2701,3,11,1,2,9
n2704,2,6,3,6,34
n2703,2,6,1,2,36
n2700,4,13,1,2,9
n2709,2,2,3,6,32
g925,4,10,4,6,31
n2706,2,6,3,6,16
n2705,2,6,1,2,18
g921,4,8,5,12,24
n2708,2,4,1,2,23
n2707,2,6,3,4,22
n6296,1,1,3,5,8
n6295,1,1,3,5,8
n6294,1,1,3,5,8
n6293,1,1,3,5,8
n6292,1,1,3,6,8
g9555,4,6,3,7,17
n6291,1,1,3,6,8
n6290,1,1,3,5,8
g9553,4,8,3,9,10
n6299,1,1,3,6,8
n6298,1,1,3,5,8
n6297,1,1,3,5,8
g918,4,10,2,8,30
g914,4,10,2,6,29
g911,4,10,2,4,28
g14635,4,8,2,8,30
test_si63,0,0,1,5,0
test_si64,0,0,1,5,0
test_si65,0,0,2,6,0
test_si66,0,0,2,13,0
test_si67,0,0,2,3,0
test_si68,0,0,1,6,0
test_si69,0,0,1,3,0
n2724,2,8,2,4,15
n2723,3,10,3,5,13
n2726,3,10,4,7,26
n2725,3,9,2,2,15
test_si70,0,0,2,4,0
n2720,3,11,2,2,18
test_si71,0,0,2,9,0
test_si72,0,0,1,3,0
n2722,3,9,2,2,15
test_si73,0,0,2,10,0
n2721,3,9,2,2,28
g947,4,8,4,10,8
n2728,2,2,1,1,15
n2727,3,10,4,7,17
n2729,4,4,1,1,15
g930,4,10,2,7,35
test_si52,0,0,2,13,0
test_si53,0,0,2,11,0
test_si54,0,0,1,5,0
test_si55,0,0,1,7,0
test_si56,0,0,1,6,0
test_si57,0,0,2,5,0
test_si58,0,0,2,6,0
test_si59,0,0,1,6,0
n2713,4,12,1,0,27
n2712,2,4,2,6,21
n2715,3,9,2,3,15
n2714,2,4,4,2,3
test_si60,0,0,2,7,0
test_si61,0,0,1,5,0
n2711,2,4,1,2,26
test_si62,0,0,2,10,0
g939,4,3,4,8,12
n2710,2,6,3,4,25
g936,4,10,3,7,26
n2717,3,8,1,2,14
n2716,3,9,2,3,19
n2719,3,11,2,2,27
n2718,4,12,1,2,28
g962,4,10,2,5,30
test_si85,0,0,2,5,0
test_si86,0,0,1,5,0
test_si87,0,0,2,6,0
n2740,2,7,3,4,40
test_si88,0,0,2,5,0
test_si89,0,0,1,4,0
n1415,1,2,1,2,10
n2746,2,8,4,6,13
n1414,1,2,1,2,8
n2745,2,8,4,6,13
test_si90,0,0,2,5,0
n1417,1,2,2,5,32
n2748,2,2,3,6,16
test_si91,0,0,1,4,0
n1416,1,2,1,2,6
n2747,2,5,1,2,10
test_si92,0,0,1,6,0
n1411,1,2,5,9,22
n2742,2,8,4,6,13
test_si93,0,0,1,5,0
n1410,1,2,1,2,8
n2741,2,8,4,6,13
test_si94,0,0,2,8,0
n1413,1,2,1,2,8
n2744,4,8,1,1,41
test_si95,0,0,1,3,0
n1412,1,2,1,2,10
n2743,2,8,4,6,13
n1419,1,2,1,2,10
n1418,1,2,1,2,8
n2749,4,7,1,2,21
g952,4,7,5,9,10
g14662,4,8,6,19,32
test_si74,0,0,1,4,0
test_si75,0,0,2,6,0
test_si76,0,0,2,7,0
test_si77,0,0,1,4,0
test_si78,0,0,1,4,0
test_si79,0,0,1,5,0
n1404,1,2,1,2,10
n2735,2,7,3,4,40
n1403,1,2,1,2,10
n2734,2,8,4,6,13
n1406,1,2,1,2,10
n2737,4,8,1,1,41
test_si80,0,0,1,6,0
n1405,1,2,1,2,10
n2736,2,8,4,6,13
test_si81,0,0,1,5,0
n1400,1,2,1,1,18
n2731,5,12,1,2,41
test_si82,0,0,1,4,0
n2730,3,8,2,0,40
test_si83,0,0,1,3,0
n1402,1,1,6,14,13
n2733,2,7,3,4,40
test_si84,0,0,2,11,0
n1401,1,2,1,1,20
n2732,5,12,1,2,41
g956,4,8,5,11,37
n1408,1,2,1,2,10
n2739,2,8,4,6,13
n1407,1,2,1,2,10
n2738,2,7,3,4,40
n1409,1,2,1,2,10
test_si27,0,0,1,4,0
test_si28,0,0,1,3,0
test_si29,0,0,2,6,0
g2098,4,8,3,9,11
n2760,2,4,6,42,4
test_si20,0,0,2,8,0
test_si21,0,0,2,7,0
n1431,1,2,3,4,10
n2762,2,5,1,2,5
test_si22,0,0,1,4,0
n1430,1,2,3,4,10
n2761,3,7,5,13,39
test_si23,0,0,1,5,0
test_si24,0,0,1,4,0
test_si25,0,0,2,5,0
test_si26,0,0,2,4,0
n1437,1,2,5,7,7
n2768,2,4,1,2,22
n1436,1,2,3,6,7
n2767,2,8,4,5,5
n1439,1,2,3,4,8
n1438,1,2,3,4,8
n2769,2,5,3,4,21
n1433,1,2,3,4,10
n2764,4,7,1,2,31
n1432,1,2,3,5,10
n2763,2,2,3,6,26
n1435,1,2,1,2,10
n2766,2,5,3,4,23
n1434,1,2,3,4,6
n2765,2,8,4,5,30
test_si16,0,0,2,6,0
test_si17,0,0,1,5,0
test_si18,0,0,1,4,0
test_si19,0,0,1,4,0
test_si10,0,0,2,5,0
n1420,1,2,1,2,8
n2751,2,5,3,4,13
test_si11,0,0,1,4,0
n2750,2,8,4,5,20
test_si12,0,0,1,5,0
test_si13,0,0,2,6,0
test_si14,0,0,2,3,0
test_si15,0,0,2,10,0
n1426,1,3,3,4,18
n2757,2,3,1,2,13
n1425,1,3,1,1,9
n2756,2,6,1,2,18
n1428,1,2,1,1,8
n2759,2,4,3,6,6
n1427,1,3,3,4,18
n2758,2,5,1,2,20
n1422,1,2,4,8,33
n2753,2,4,1,2,12
n1421,1,2,7,7,6
n2752,2,8,4,5,15
n1424,1,2,2,2,20
n2755,2,5,2,3,14
n1423,1,2,2,1,4
n2754,2,5,3,4,11
g979,4,8,4,12,36
n1429,1,2,1,2,10
test_si49,0,0,1,5,0
g2079,4,8,6,9,22
test_si41,0,0,2,6,0
n2782,2,5,2,2,17
test_si42,0,0,2,8,0
n1450,1,3,1,1,19
n2781,3,5,1,2,4
test_si43,0,0,1,4,0
n1453,1,4,7,9,5
n2784,4,14,2,3,16
test_si44,0,0,1,4,0
n1452,1,4,8,11,5
n2783,4,14,1,1,5
test_si45,0,0,2,4,0
test_si46,0,0,2,5,0
test_si47,0,0,2,8,0
n2780,3,9,1,2,6
test_si48,0,0,1,3,0
n2789,2,6,1,1,20
n1455,1,4,5,9,11
n2786,2,3,1,1,22
n1454,1,4,5,10,11
n2785,2,5,1,1,14
test_si50,0,0,2,9,0
n1457,1,4,5,10,11
n2788,2,6,1,1,21
test_si51,0,0,2,3,0
n1456,1,4,6,10,11
n2787,2,5,7,10,6
test_si38,0,0,2,4,0
g996,4,7,5,10,27
test_si39,0,0,1,5,0
g2084,4,10,4,8,10
g2089,4,8,5,7,12
g990,4,8,3,9,32
test_si30,0,0,2,4,0
n1440,1,2,3,4,6
n2771,2,6,1,2,28
test_si31,0,0,2,7,0
n2770,2,5,2,3,24
test_si32,0,0,2,8,0
n1442,1,2,5,8,10
n2773,2,5,1,2,30
test_si33,0,0,1,2,0
n1441,1,2,2,4,17
n2772,2,3,1,2,23
test_si34,0,0,1,6,0
test_si35,0,0,2,5,0
test_si36,0,0,2,5,0
test_si37,0,0,2,4,0
n1448,1,2,5,6,17
n2779,4,14,2,2,16
n1447,1,2,9,16,22
n2778,2,6,2,2,3
n1449,1,2,13,15,10
n1444,1,2,2,3,10
n2775,3,7,5,13,39
n1443,1,2,5,9,10
n2774,2,4,3,4,6
n1446,1,2,2,3,10
n2777,4,16,2,3,5
test_si40,0,0,1,7,0
n1445,1,2,9,17,27
n2776,5,12,1,1,6
g2051,4,9,9,21,14
n1473,1,2,1,2,25
n1472,1,2,2,3,20
n1475,1,4,1,0,17
n1474,1,3,3,5,14
n1471,1,2,2,3,20
n1470,1,2,3,4,18
n1477,1,3,3,6,14
n1476,1,3,1,1,16
n1479,1,3,3,6,14
n1478,1,3,1,1,16
g2060,4,9,4,9,20
g2066,4,9,5,10,7
n2793,2,2,4,7,8
n1461,1,1,10,56,5
n2792,3,11,6,6,6
n1464,1,2,2,3,20
n2795,2,6,1,1,12
n2794,2,3,1,1,7
n2791,2,4,1,1,7
n2790,2,5,3,3,19
n1469,1,3,3,4,17
n1466,1,2,2,2,17
n2797,3,11,1,1,29
n1465,1,4,1,0,20
n2796,3,12,1,1,11
n1468,1,3,3,4,17
n2799,2,8,2,7,14
n1467,1,3,3,4,17
n2798,5,15,4,15,5
g2070,4,10,7,13,16
n1497,1,3,3,3,13
g4698,4,8,3,11,10
n1496,1,2,2,2,13
n1490,1,2,4,8,3
n1492,1,1,5,15,2
n1499,1,3,7,12,11
n1498,1,2,1,1,18
g2040,4,9,6,8,10
n1484,1,2,2,4,41
n1483,1,3,3,6,27
g2047,4,9,5,14,7
n1486,1,2,2,4,41
n1485,1,4,2,2,43
n1480,1,3,1,1,20
n1482,1,3,3,6,14
n1481,1,3,3,6,18
n1488,1,2,2,4,41
n1487,1,2,2,4,41
n1489,1,2,2,10,38
g1041,4,10,6,8,34
g2370,4,8,6,13,22
g2375,4,10,4,6,10
n6601,1,1,2,4,6
n6600,1,1,2,4,6
g1046,4,6,6,12,1
n6609,1,1,2,4,6
n6608,1,1,2,4,6
n6607,1,1,2,4,6
n6606,1,1,2,4,6
n6605,1,1,2,4,6
n6604,1,1,2,4,6
n6603,1,1,2,5,6
n6602,1,1,2,4,6
g1052,4,8,5,12,38
g2380,4,8,4,8,12
g2384,4,8,6,14,24
g2389,4,8,2,7,11
g3680,4,8,4,9,26
g3684,4,6,3,9,12
g2351,4,9,4,10,20
g3689,4,8,6,11,28
g2357,4,9,4,8,7
n6623,1,1,2,4,5
n6622,1,1,2,4,5
g1024,4,10,6,10,7
n6621,1,1,2,4,5
n6620,1,1,2,4,5
n6629,1,1,3,6,5
n6628,1,1,3,6,5
n6627,1,1,2,4,5
n6626,1,1,2,4,5
n6625,1,1,2,4,5
n6624,1,1,3,6,5
g1030,4,10,7,10,7
g2361,4,10,8,12,13
g3694,4,8,5,8,30
n6612,1,1,2,4,6
n6611,1,1,2,4,6
g3698,4,7,6,10,11
n6610,1,1,2,4,6
g1036,4,8,5,8,9
n6619,1,1,2,4,4
n6618,1,1,2,4,6
n6617,1,1,2,4,6
n6616,1,1,2,4,6
n6615,1,1,2,4,6
n6614,1,1,2,4,6
n6613,1,1,2,4,6
g2331,4,9,5,11,10
n5313,4,8,2,2,22
n6645,1,1,2,4,5
n5314,4,8,2,2,22
n6644,1,1,2,4,5
g1002,4,6,7,15,1
n5311,4,9,2,2,7
n6643,1,1,2,3,5
n5312,4,8,2,2,2
n6642,1,1,1,1,5
g1008,4,8,4,9,43
n6641,1,1,2,4,5
n5310,4,9,2,2,22
n6640,1,1,2,4,5
g2338,4,9,4,8,7
n5319,4,8,3,11,41
n5317,4,8,3,5,4
n6649,1,1,2,4,5
n5318,4,6,3,4,8
n6648,1,1,2,4,5
n5315,4,8,2,4,11
n6647,1,1,2,4,5
n5316,4,8,2,2,11
n6646,1,1,2,4,5
n5302,4,8,4,8,34
n6634,1,1,2,4,5
n5303,4,8,4,6,38
n6633,1,1,3,7,5
n5300,4,9,7,17,10
n6632,1,1,2,4,5
n5301,4,4,5,11,15
n6631,1,1,2,4,5
n6630,1,1,2,5,5
g1018,4,10,6,13,7
n5308,4,10,3,3,3
n5309,4,10,3,6,10
n6639,1,1,2,4,5
n5306,4,10,3,3,12
n6638,1,1,2,4,5
n5307,4,6,3,3,3
n6637,1,1,3,6,5
n5304,4,8,4,8,29
n6636,1,1,2,4,5
n5305,4,8,4,4,11
n6635,1,1,2,4,5
n4004,2,3,1,1,13
n5335,4,10,4,7,11
n6667,1,1,2,5,4
g4975,4,6,6,16,19
n4005,2,5,2,3,12
n5336,4,10,4,7,13
n6666,1,1,2,4,4
n4002,3,12,4,8,11
n5333,4,10,4,7,36
n6665,1,1,7,15,4
n4003,2,5,2,2,12
n5334,4,10,4,7,37
n6664,1,1,2,4,4
n4000,2,5,2,2,12
n5331,4,10,4,7,34
n6663,1,1,2,5,4
n4001,2,3,1,1,13
n5332,4,10,4,7,35
n6662,1,1,2,4,4
g2315,4,8,2,5,10
n6661,1,1,2,5,4
n5330,4,10,4,7,38
n6660,1,1,2,4,4
g2319,4,9,5,11,12
n4008,2,3,1,1,13
n5339,4,10,4,7,22
n4009,2,6,2,2,13
n4006,2,3,1,2,13
n5337,4,10,4,7,12
n6669,1,1,2,4,4
n4007,2,5,2,2,12
n5338,4,10,4,5,26
n6668,1,1,4,12,4
g4983,4,8,5,12,9
n5324,4,8,4,17,5
n6656,1,1,2,4,4
n5325,4,5,1,2,5
n6655,1,1,2,4,4
n5322,4,8,6,12,48
n6654,1,1,2,4,4
n5323,4,6,3,10,23
n6653,1,1,2,4,4
n5320,4,8,3,8,36
n6652,1,1,2,4,5
n5321,4,8,6,12,43
n6651,1,1,2,4,5
n6650,1,1,2,4,5
g2327,4,8,4,9,12
n5328,4,8,5,7,37
n5329,4,4,5,7,40
n6659,1,1,2,4,4
n6658,1,1,1,1,4
n5327,4,8,6,14,18
n6657,1,1,2,4,4
g34442,6,15,2,6,14
n6681,1,1,2,4,2
g34443,6,16,2,6,18
n5350,4,9,5,9,10
n6680,1,1,3,9,2
g34440,4,10,2,7,10
g34441,6,15,2,7,20
g34446,6,15,2,7,14
g4950,4,8,4,11,12
g34447,6,16,2,7,18
g34444,6,15,2,7,22
g34445,6,15,2,6,20
n4026,3,5,1,1,3
n5357,4,7,5,9,13
n4027,2,3,4,4,8
n5358,4,8,5,8,12
n4024,3,5,1,1,3
n5355,4,3,5,9,3
n4025,3,5,1,1,13
n5356,4,7,5,9,22
