Netlist,LOFi1,LOFi2,LOFo1,LOFo2,PI,inFF1,inFF2
WX3870,2,3,2,2,25,0,2
n2639,3,10,2,2,7,2,4
WX3854,2,3,2,4,80,0,2
WX3856,2,3,2,4,83,0,2
WX3850,2,3,2,4,74,0,2
WX11612,2,3,2,4,17,0,2
WX3852,2,3,2,4,77,0,2
WX11610,2,3,2,4,14,0,2
WX11616,2,4,3,5,7,0,3
n2661,4,9,1,1,10,1,3
n3993,4,6,1,3,56,1,2
n2660,3,10,2,2,79,2,5
n3994,4,6,1,3,58,1,2
WX11614,2,3,2,4,20,0,2
n2663,3,10,2,2,79,2,5
n3991,4,2,1,3,52,0,1
n3992,4,6,1,3,54,1,2
WX3858,2,4,2,4,7,0,3
n3990,4,6,1,3,63,1,1
WX11618,2,3,2,4,10,0,2
n2669,3,10,2,2,79,2,5
n3999,4,6,1,3,65,1,2
n3997,4,6,1,3,64,1,2
n2664,4,9,1,1,10,1,3
n3998,4,6,1,3,66,1,2
n2667,4,9,1,1,10,1,3
n3995,4,6,1,3,60,1,2
n2666,3,10,2,2,79,2,5
n3996,4,6,1,3,62,1,2
DFF_1313_n1,4,6,1,1,83,1,1
n3982,4,6,1,4,70,1,2
n3983,4,6,1,3,70,1,2
n2652,4,9,1,1,10,1,3
n3980,4,6,1,3,70,1,2
n2651,3,10,2,2,79,2,5
n3981,4,6,1,3,70,1,2
WX11608,2,3,2,4,11,0,2
n2658,4,9,1,1,10,1,3
n2657,3,10,2,2,79,2,5
n3988,4,6,1,3,65,1,2
n3989,4,6,1,3,64,1,2
n2654,3,10,2,2,79,2,5
n3986,4,6,1,4,67,1,2
n3987,4,6,1,3,66,1,2
n3984,4,6,1,3,69,1,2
n2655,4,9,1,1,10,1,3
n3985,4,6,1,3,68,1,2
DFF_362_n1,4,6,1,1,26,1,1
test_so3,4,9,1,1,8,1,2
WX2589,2,4,2,4,7,0,3
WX11630,2,4,2,4,7,0,3
test_so4,4,6,2,2,10,2,3
test_so1,4,6,2,3,3,2,3
test_so2,4,9,1,1,8,1,2
test_so7,4,6,2,2,12,2,3
WX2585,2,3,2,4,16,0,2
WX11634,2,3,2,4,13,0,2
test_so8,4,6,2,2,14,2,3
test_so5,4,6,2,2,10,2,3
WX2587,2,3,2,4,19,0,2
WX11632,2,3,3,5,10,0,2
test_so6,4,6,2,2,12,2,3
WX11638,2,3,2,4,19,0,2
n2683,3,12,1,2,13,3,5
n2682,4,9,1,2,10,1,2
WX11636,2,3,2,2,16,0,2
n2685,4,9,1,2,10,1,2
n2684,3,8,2,3,5,1,4
n2681,3,8,2,3,14,1,4
n2687,3,8,2,3,14,1,4
n2686,3,12,1,2,13,3,5
n2689,3,12,1,2,13,3,5
n2688,4,9,1,2,10,1,1
WX2591,2,3,2,4,10,0,2
test_so9,0,0,0,0,0,0,0
WX2593,2,3,2,4,13,0,2
WX2577,2,3,2,4,25,0,2
WX11620,2,3,2,4,13,0,2
WX2579,2,4,2,4,7,0,3
WX2573,2,3,2,4,19,0,2
WX11624,2,3,2,4,19,0,2
WX2575,2,3,2,4,22,0,2
WX11622,2,3,2,4,16,0,2
n2672,3,10,2,2,79,2,5
WX11628,2,3,2,4,25,0,2
WX11626,2,3,2,4,22,0,2
n2673,4,9,1,1,10,1,3
n2670,4,9,1,1,10,1,3
n2679,4,9,1,1,10,1,3
n2676,4,9,1,1,10,1,3
n2675,3,10,2,2,79,2,5
n2678,3,10,2,2,3,2,5
WX2581,2,3,2,4,10,0,2
WX2583,2,3,2,4,13,0,2
WX2567,2,3,2,4,10,0,2
WX3898,2,3,2,4,31,0,2
WX11652,2,3,2,4,25,0,2
WX2569,2,3,2,4,13,0,2
WX11650,2,3,2,4,22,0,2
WX10321,2,3,2,4,86,0,2
WX2563,2,3,2,4,85,0,2
WX3894,2,3,2,4,25,0,2
WX11656,2,3,2,4,31,0,2
WX10323,2,4,2,4,7,0,3
WX2565,2,4,2,4,7,0,3
WX3896,2,3,2,4,28,0,2
WX11654,2,3,2,4,28,0,2
WX10325,2,3,2,4,10,0,2
WX10327,2,3,2,4,13,0,2
WX11658,2,3,2,4,34,0,2
WX10329,2,3,2,4,16,0,2
WX2571,2,3,2,2,16,0,2
WX3886,2,3,2,4,13,0,2
WX11642,2,3,2,4,10,0,2
WX2557,2,3,2,4,76,0,2
WX3888,2,3,2,4,16,0,2
WX11640,2,4,2,4,7,0,3
WX3882,2,4,2,4,7,0,3
WX11646,2,3,2,4,16,0,2
WX10315,2,3,2,4,77,0,2
WX3884,2,3,2,4,10,0,2
WX11644,2,3,2,4,13,0,2
WX10317,2,3,2,4,80,0,2
n2694,4,9,1,2,10,1,2
n2693,3,8,2,3,14,1,4
WX10319,2,3,2,2,83,0,2
n2696,3,8,2,3,14,1,3
WX11648,2,3,2,4,19,0,2
n2695,3,12,1,2,2,3,4
n2690,3,8,2,3,7,1,4
WX2559,2,3,2,4,79,0,2
n2692,3,12,1,2,13,3,5
n2691,4,9,1,2,10,1,2
n2698,3,12,1,2,13,3,5
n2697,4,9,1,2,10,1,2
n2699,3,8,2,3,14,1,4
WX3890,2,3,2,4,19,0,2
WX2561,2,3,2,4,82,0,2
WX3892,2,3,2,4,22,0,2
TjTrigger,0,0,3,3,0,0,0
DFF_932_n1,4,6,1,1,8,1,1
WX3910,2,3,2,4,49,0,2
WX3912,2,3,2,6,52,0,2
DFF_1139_n1,4,6,1,1,17,1,1
DFF_176_n1,4,6,1,1,8,1,1
WX3900,2,3,2,4,34,0,2
DFF_188_n1,4,6,1,1,44,1,1
WX3906,2,3,2,4,43,0,2
n2595,2,8,1,2,42,2,3
n2594,2,8,1,2,45,2,3
WX3908,2,3,2,4,46,0,2
n2597,2,8,1,2,36,2,3
n2596,2,8,1,2,39,2,3
WX3902,2,3,2,4,37,0,2
n2591,3,8,2,3,14,1,4
n2590,4,9,1,2,10,1,2
WX3904,2,3,2,2,40,0,2
n2593,2,8,1,2,48,2,3
n2592,2,8,1,2,51,2,3
n2599,2,8,1,2,30,2,3
n2598,2,8,1,2,33,2,3
DFF_164_n1,4,6,1,1,8,1,1
DFF_956_n1,4,6,1,1,44,1,1
DFF_1140_n1,4,6,1,1,20,1,1
n8700,4,6,2,3,58,1,2
n8701,4,6,2,3,60,1,2
n8702,4,6,2,3,62,1,2
WX2611,2,3,2,4,40,0,2
WX2613,2,3,2,4,43,0,2
WX2619,2,3,2,6,52,0,2
WX2615,2,3,2,4,46,0,2
WX2617,2,3,2,4,49,0,2
WX2601,2,3,2,4,25,0,2
DFF_1127_n1,4,6,1,1,17,1,1
WX2607,2,3,2,2,34,0,2
WX2609,2,3,2,4,37,0,2
WX2603,2,3,2,4,28,0,2
WX2605,2,3,2,4,31,0,2
DFF_944_n1,4,6,1,1,8,1,1
DFF_740_n1,4,6,1,1,8,1,1
DFF_1715_n1,4,6,1,1,17,1,1
Stage4_17,1,3,1,1,2,0,1
Stage4_18,1,1,1,1,3,0,0
Stage4_19,1,1,1,1,4,0,0
DFF_752_n1,4,6,1,1,8,1,1
DFF_764_n1,4,6,1,1,44,1,1
DFF_1699_n1,4,6,1,1,21,1,1
DFF_1703_n1,4,6,1,1,17,1,1
CRC_OUT_3_9,4,6,3,5,23,1,0
CRC_OUT_3_8,4,2,3,5,20,0,0
CRC_OUT_3_5,4,6,3,5,11,1,1
CRC_OUT_3_4,4,6,3,5,8,1,1
CRC_OUT_3_7,4,6,1,1,17,1,1
CRC_OUT_3_6,4,6,3,3,14,1,1
CRC_OUT_3_1,4,6,3,5,83,1,1
CRC_OUT_3_0,4,6,3,5,80,1,2
CRC_OUT_3_3,4,6,3,5,89,1,1
CRC_OUT_3_2,4,6,3,5,86,1,1
n8695,4,6,2,3,66,1,1
n8696,4,2,2,3,65,0,1
n8699,4,6,2,1,56,1,2
test_se,0,0,2553,5643,0,0,0
n8690,4,6,2,3,70,1,2
n8691,4,6,2,3,70,1,2
n8692,4,6,2,3,69,1,2
n8693,4,6,2,3,68,1,2
n8694,4,6,2,3,67,1,2
DFF_355_n1,4,6,1,1,86,1,1
n3814,4,6,1,3,53,1,2
n3815,4,6,1,3,55,1,2
n3812,4,2,1,3,49,0,1
n3813,4,6,1,3,51,1,2
n3810,4,6,1,3,64,1,2
n3811,4,6,1,3,63,1,1
n3818,4,6,1,3,65,1,2
n3819,4,6,1,3,64,1,2
n3816,4,6,1,2,57,1,2
n3817,4,6,1,3,66,1,2
n3803,4,6,1,3,70,1,2
n3804,4,6,1,3,70,1,2
n3801,4,6,1,3,70,1,2
n3802,4,6,1,3,70,1,2
n3800,4,6,1,3,70,1,2
n3809,4,6,1,3,65,1,2
n3807,4,6,1,3,67,1,2
n3808,4,6,1,3,66,1,2
n3805,4,6,1,3,69,1,2
n3806,4,6,1,3,68,1,2
n2504,3,12,1,2,13,3,5
n3836,4,6,1,3,64,1,2
n2503,3,8,2,3,14,1,4
n3837,4,6,1,3,63,1,1
n2506,4,9,1,3,10,1,3
n3834,4,6,1,3,66,1,2
n2505,3,8,2,3,14,1,4
n3835,4,6,1,3,65,1,2
n2500,4,9,1,2,10,1,1
n3832,4,6,1,3,68,1,2
n3833,4,6,1,3,67,1,2
n2502,4,9,1,2,7,1,2
n3830,4,6,1,3,70,1,2
n2501,3,12,1,2,13,3,5
n3831,4,6,1,3,69,1,2
n2508,3,8,2,2,5,1,4
n2507,3,10,2,2,76,2,5
n3838,4,2,1,3,49,0,1
n2509,4,9,1,2,10,1,3
n3839,4,6,1,3,51,1,2
Stage4_20,1,1,1,1,5,0,0
Stage4_21,1,1,1,1,6,0,0
n3825,4,6,1,3,70,1,2
n3826,4,6,1,3,70,1,2
n3823,4,6,1,3,70,1,2
n3824,4,6,1,3,70,1,2
n3821,4,2,1,3,70,0,1
n3822,4,6,1,3,70,1,2
n3820,4,6,1,3,63,1,1
n3829,4,6,1,3,70,1,2
DFF_1727_n1,4,6,1,1,53,1,1
n3827,4,6,1,3,70,1,2
n3828,4,6,1,3,70,1,2
n3850,4,6,1,3,70,1,2
n3851,4,6,1,3,70,1,2
n2520,3,8,2,2,7,1,4
n2526,3,8,2,2,16,1,4
n3858,4,6,1,3,68,1,2
n2525,3,10,2,2,74,2,5
n3859,4,6,1,3,67,1,2
n2528,3,10,2,2,79,2,5
n3856,4,6,1,3,70,1,2
n2527,4,9,1,2,10,1,3
n3857,4,6,1,3,69,1,2
n2522,3,10,2,2,75,2,5
n3854,4,6,1,3,70,1,2
n2521,4,9,1,2,10,1,3
n3855,4,6,1,3,70,1,2
n2524,4,9,1,2,10,1,3
n3852,4,6,1,3,70,1,2
n2523,3,8,2,2,16,1,4
n3853,4,6,1,3,70,1,2
n2529,3,8,2,2,16,1,4
WX1324,2,3,2,4,49,0,2
WX1326,2,3,2,6,52,0,2
WX1320,2,3,2,4,43,0,2
WX1322,2,3,2,4,46,0,2
n3840,4,6,1,3,53,1,2
n2515,4,9,1,2,10,1,3
n3847,4,6,1,2,67,1,2
n2514,3,8,2,2,16,1,4
n3848,4,6,1,3,70,1,2
n2517,3,8,2,2,16,1,4
n3845,4,6,1,3,63,1,2
n2516,3,10,2,2,9,2,4
n3846,4,6,1,3,63,1,2
n2511,3,8,2,2,16,1,4
n3843,4,6,1,3,59,1,2
n2510,3,10,2,2,78,2,5
n3844,4,6,1,3,61,1,2
n2513,3,10,2,2,78,2,5
n3841,4,6,1,3,55,1,2
n2512,4,9,1,2,10,1,2
n3842,4,6,1,3,57,1,2
n2519,3,10,2,2,76,2,5
n2518,4,9,1,2,10,1,3
n3849,4,6,1,3,70,1,2
WX1312,2,3,2,4,31,0,2
WX1314,2,3,2,4,34,0,2
WX1310,2,3,2,4,28,0,2
n2540,3,10,2,2,79,2,5
n3872,4,6,1,3,65,1,2
n3873,4,6,1,3,67,1,2
n2542,4,9,1,2,10,1,3
n3870,4,6,1,3,61,1,2
n2541,3,8,2,2,16,1,4
n3871,4,6,1,3,63,1,2
WX1316,2,3,2,4,37,0,2
WX1318,2,3,2,4,40,0,2
n2548,4,9,1,2,10,1,3
n2547,3,8,2,2,14,1,4
n3878,4,6,1,2,70,1,2
n2549,3,10,2,2,79,2,5
n3879,4,6,1,3,57,1,2
n2544,3,8,2,2,12,1,4
n3876,4,6,1,3,64,1,2
n2543,3,10,2,2,79,2,5
n3877,4,6,1,3,63,1,2
n2546,3,10,2,2,5,2,5
n3874,4,6,1,3,66,1,2
n2545,4,9,1,2,10,1,3
n3875,4,6,1,3,65,1,2
WX1302,2,3,2,2,16,0,2
WX1304,2,3,2,4,19,0,2
WX1300,2,3,2,4,13,0,2
n3861,4,6,1,3,65,1,2
n3862,4,6,1,3,64,1,2
n2531,3,10,2,2,79,2,5
n2530,4,9,1,2,10,1,3
n3860,4,6,1,3,66,1,2
WX1306,2,3,2,4,22,0,2
WX1308,2,3,2,4,25,0,2
n2537,3,10,2,2,79,2,5
n3869,4,6,1,3,59,1,2
n2536,4,9,1,2,10,1,3
n2539,4,9,1,2,10,1,3
n3867,4,6,1,3,55,1,2
n2538,3,8,2,2,16,1,4
n3868,4,6,1,3,57,1,2
n2533,4,9,1,2,10,1,3
n3865,4,6,1,3,51,1,2
n2532,3,8,2,2,9,1,3
n3866,4,6,1,3,53,1,2
n2535,3,8,2,2,16,1,4
n3863,4,6,1,3,63,1,1
n2534,3,10,2,2,3,2,5
n3864,4,2,1,3,49,0,1
n2562,3,8,2,2,5,1,4
n3894,4,6,1,3,70,1,2
n2561,3,8,2,3,14,1,4
n3895,4,6,1,3,70,1,2
n2564,3,8,2,3,14,1,4
n3892,4,6,1,3,70,1,2
n2563,4,9,1,2,10,1,2
n3893,4,6,1,3,70,1,2
n3890,4,2,1,3,70,0,1
n3891,4,6,1,3,70,1,2
n2560,4,9,1,2,10,1,2
n2569,4,9,1,2,10,1,2
n2566,4,9,1,2,10,1,1
n3898,4,6,1,3,70,1,2
n2565,3,8,2,2,16,1,4
n3899,4,6,1,3,70,1,2
n2568,3,8,2,2,16,1,4
n3896,4,6,1,3,70,1,2
n2567,3,8,2,3,14,1,4
n3897,4,6,1,3,70,1,2
n2551,4,9,1,2,10,1,3
n3883,4,6,1,3,65,1,2
n2550,3,8,2,2,3,1,4
n3884,4,6,1,3,67,1,2
n2553,3,8,2,2,16,1,4
n3881,4,6,1,3,61,1,2
n2552,3,10,2,2,79,2,5
n3882,4,6,1,3,63,1,2
n3880,4,6,1,3,59,1,2
n2559,3,8,2,2,16,1,4
n2558,3,8,2,3,7,1,4
n3889,4,6,1,3,63,1,1
n2555,3,8,2,3,14,1,4
n3887,4,6,1,3,65,1,2
n2554,4,9,1,2,10,1,2
n3888,4,6,1,3,64,1,2
n2557,4,9,1,2,10,1,2
n3885,4,6,1,3,67,1,2
n2556,3,8,2,2,16,1,4
n3886,4,6,1,3,66,1,2
n2584,4,9,1,2,10,1,2
n2583,3,8,2,2,16,1,4
n2586,3,8,2,2,9,1,3
n2585,3,8,2,3,14,1,4
n2580,3,8,2,2,16,1,4
n2582,3,8,2,3,14,1,4
n2581,4,9,1,2,10,1,2
n2588,3,8,2,3,3,1,4
n2587,4,9,1,2,10,1,2
n2589,3,8,2,2,16,1,4
n2573,3,8,2,3,14,1,4
n2572,4,9,1,2,10,1,2
n2575,4,9,1,2,10,1,2
n2574,3,8,2,2,7,1,4
n2571,3,8,2,2,16,1,4
n2570,3,8,2,3,14,1,3
n2577,3,8,2,2,16,1,4
n2576,3,8,2,3,14,1,4
n2579,3,8,2,3,14,1,4
n2578,4,9,1,2,10,1,2
WX7162,4,9,3,7,70,1,1
WX8493,4,6,3,5,8,1,2
WX7161,5,11,1,3,69,0,4
WX8492,2,5,1,3,7,1,1
WX7160,4,9,3,7,70,1,1
WX8491,4,6,3,5,8,1,2
WX8490,2,5,1,3,7,1,1
WX7169,5,11,1,3,61,0,4
WX7168,4,9,3,7,64,1,1
WX8499,4,6,3,5,68,2,2
WX7167,5,11,1,3,63,0,4
WX8498,2,5,2,4,67,1,1
WX7166,4,9,3,7,66,1,1
WX8497,4,6,4,6,8,1,2
WX7165,5,11,1,3,65,0,4
WX8496,2,5,1,4,7,1,1
WX7164,4,9,3,8,68,1,1
WX8495,4,6,3,6,8,1,2
WX7163,5,11,1,3,67,0,4
WX8494,2,5,1,3,7,1,1
WX7149,5,11,1,3,70,0,4
WX7151,5,11,1,2,65,0,4
WX8482,2,5,1,3,7,1,1
WX7150,4,9,3,6,71,1,1
WX8481,4,6,3,5,8,1,2
WX8480,2,5,1,3,7,1,1
WX7159,5,11,1,3,69,0,4
WX7158,4,9,3,7,69,1,1
WX8489,4,6,3,5,8,1,2
WX7157,5,11,1,3,68,0,4
WX8488,2,5,1,3,7,1,1
WX7156,4,9,3,7,68,1,0
WX8487,4,6,3,5,8,1,2
WX7155,5,11,1,3,67,0,4
WX8486,2,5,1,3,7,1,1
WX7154,4,5,3,7,1,0,0
WX8485,4,6,3,5,8,1,2
WX7153,5,11,1,3,66,0,4
WX8484,2,5,1,3,7,1,1
WX8483,4,6,3,5,8,1,2
WX7139,5,11,2,3,70,0,3
WX8471,4,2,3,5,1,0,1
WX8470,2,5,1,3,7,1,1
WX7148,4,9,3,7,71,1,1
WX8479,4,6,3,5,8,1,2
WX7147,5,11,1,3,70,0,4
WX8478,2,5,1,3,7,1,1
WX7146,4,9,3,7,71,1,1
WX8477,4,6,3,5,8,1,2
WX7145,5,11,1,3,70,0,4
WX8476,2,5,1,3,7,1,1
WX7144,4,9,3,7,71,1,1
WX8475,4,6,3,5,8,1,2
WX7143,5,11,1,3,70,0,4
WX8474,2,5,1,3,7,1,1
WX7142,4,9,3,7,71,1,1
WX8473,4,6,3,5,8,1,1
WX7141,5,11,1,3,70,0,4
WX8472,2,5,1,3,7,1,1
DFF_1151_n1,4,6,1,1,53,1,0
WX7129,5,11,2,4,70,0,3
WX8459,4,9,3,7,71,1,1
WX7127,5,11,2,4,70,0,3
WX8458,5,11,1,3,70,0,4
WX9789,2,5,1,4,7,1,1
WX8460,5,11,1,3,70,0,4
WX9792,4,6,3,5,73,2,2
WX9793,2,5,2,4,72,1,1
WX9794,4,6,3,5,73,2,3
WX9795,2,5,2,4,72,1,1
WX9796,4,6,3,5,73,2,3
WX9797,2,5,2,4,72,1,1
WX9798,4,6,3,5,73,2,3
WX9799,2,5,2,4,72,1,1
WX7137,5,11,2,4,70,0,3
WX8468,2,5,1,2,7,1,1
WX8467,4,6,3,4,8,1,2
WX7135,5,11,2,4,70,0,3
WX8466,2,5,1,3,7,1,0
WX8465,4,9,3,7,71,1,1
WX7133,5,11,2,4,70,0,3
WX8464,5,11,1,3,70,0,4
WX8463,4,9,3,7,71,1,1
WX7131,5,11,2,4,70,0,3
WX8462,5,11,1,3,70,0,4
WX9790,4,6,4,6,8,1,1
WX8461,4,9,3,7,71,1,1
WX9791,2,5,2,4,72,1,1
DATA_0_7,0,0,1,1,0,0,0
DATA_0_6,0,0,1,1,0,0,0
DATA_0_5,0,0,1,1,0,0,0
DATA_0_4,0,0,1,1,0,0,0
DATA_0_9,0,0,1,1,0,0,0
DATA_0_8,0,0,1,1,0,0,0
DATA_0_3,0,0,1,1,0,0,0
DATA_0_2,0,0,1,1,0,0,0
DATA_0_1,0,0,1,1,0,0,0
DATA_0_0,0,0,1,1,0,0,0
DFF_1126_n1,4,6,1,1,14,1,1
DFF_933_n1,4,6,1,1,11,1,1
WX7195,2,5,1,3,7,1,1
WX7194,4,6,3,5,8,1,2
WX7193,2,5,1,3,7,1,1
WX7192,4,6,3,5,8,1,2
WX7191,2,5,1,3,7,1,1
WX7190,4,6,3,5,8,1,1
WX7199,2,5,1,3,7,1,1
WX7198,4,6,3,5,8,1,2
WX7197,2,5,1,3,7,1,1
WX7196,4,6,3,5,8,1,2
WX7184,4,6,3,4,8,1,2
WX7183,2,5,1,3,7,1,0
WX7182,4,6,3,5,8,1,2
WX7181,2,5,1,3,7,1,1
WX7180,4,6,3,5,8,1,2
WX7189,2,5,1,3,7,1,1
WX7188,4,2,3,5,1,0,1
WX7187,2,5,1,3,7,1,1
WX7185,2,5,1,2,7,1,1
WX7173,2,5,1,3,7,1,1
DFF_1138_n1,4,6,1,1,14,1,1
WX7172,4,9,3,7,60,1,1
WX7171,5,11,1,3,59,0,4
WX7170,4,9,3,7,62,1,1
WX7179,2,5,1,3,7,1,1
WX7178,4,6,3,5,8,1,2
WX7177,2,5,1,3,7,1,1
WX7176,4,6,3,5,8,1,2
WX7175,2,5,1,3,7,1,1
WX7174,4,6,3,5,8,1,2
WX8408,5,11,2,4,66,0,3
WX8406,5,11,2,4,65,0,3
WX8404,5,11,2,4,79,0,3
WX9734,4,9,3,7,71,1,1
WX9735,5,11,1,3,70,0,4
WX9736,4,9,3,7,71,1,1
WX9737,5,11,1,3,70,0,4
WX9738,4,9,3,7,71,1,1
WX9739,5,11,1,3,70,0,4
WX9740,4,9,3,7,71,1,1
WX9741,5,11,1,3,70,0,4
WX9742,4,9,3,7,71,1,1
WX9743,5,11,1,3,70,0,4
WX9744,4,9,3,7,71,1,1
WX8412,5,11,2,4,68,0,3
WX8410,5,11,2,4,67,0,3
DFF_380_n1,4,6,1,1,44,1,1
WX9723,5,11,2,4,68,0,3
WX9725,5,11,2,3,69,0,3
WX9727,5,11,1,3,70,0,4
DFF_379_n1,4,6,1,1,41,1,0
WX9728,4,9,3,7,71,1,1
WX9729,5,11,1,3,70,0,4
WX9730,4,9,3,7,71,1,1
WX9731,5,11,1,3,70,0,4
WX9732,4,9,3,7,71,1,1
WX9733,5,11,1,3,70,0,4
WX8402,5,14,2,4,71,2,3
DFF_741_n1,4,6,1,1,11,1,1
WX9713,5,11,2,4,53,0,3
WX9715,5,11,2,4,51,0,3
WX9717,5,11,2,2,65,0,3
WX9719,5,11,2,4,66,0,3
Stage3_16,1,1,0,0,11,0,0
Stage3_15,1,1,1,0,10,0,0
Stage3_14,1,1,1,1,9,0,0
Stage3_13,1,1,1,1,8,0,0
Stage3_12,1,3,1,1,7,0,0
WX9721,5,11,2,4,67,0,3
DFF_367_n1,4,6,1,1,20,1,1
WX9709,5,11,2,4,57,0,3
WX9701,5,11,2,4,65,0,3
WX9703,5,11,2,4,63,0,3
WX9705,5,11,2,4,61,0,3
WX9707,5,11,2,4,59,0,3
WX9711,5,11,2,4,55,0,3
WX7119,5,11,2,4,66,0,3
WX8449,4,9,3,7,71,1,1
WX7117,5,11,2,2,65,0,3
WX8448,5,11,1,3,70,0,4
WX8447,4,9,3,7,71,1,1
WX9778,4,6,3,5,8,1,2
WX9779,2,5,1,3,7,1,1
WX9781,2,5,1,3,7,1,1
DFF_753_n1,4,6,1,1,11,1,1
WX9782,4,6,3,5,8,1,2
WX9783,2,5,1,3,7,1,0
WX9784,4,6,3,4,8,1,2
WX9785,2,5,1,2,7,1,1
WX9787,2,5,1,3,7,1,1
WX9788,4,2,3,6,1,0,1
WX8457,4,9,3,7,71,1,1
WX7125,5,11,2,4,69,0,3
WX8456,5,11,1,3,70,0,4
WX8455,4,9,3,7,71,1,1
WX7123,5,11,2,4,68,0,3
WX8454,5,11,1,3,70,0,4
WX8453,4,9,3,7,71,1,1
WX7121,5,11,2,4,67,0,3
WX8452,5,11,1,3,70,0,4
WX8451,4,9,3,7,71,1,1
WX8450,5,11,1,3,70,0,4
WX9780,4,6,3,5,8,1,2
WX7109,5,14,2,4,56,2,3
WX8439,4,9,3,7,68,1,0
WX8438,5,11,1,3,67,0,4
WX8437,4,5,3,7,1,0,0
WX8436,5,11,1,3,66,0,4
WX9767,2,5,1,3,7,1,1
WX9768,4,6,3,5,8,1,2
WX9769,2,5,1,3,7,1,1
WX9770,4,6,3,5,8,1,2
WX9771,2,5,1,3,7,1,1
WX9772,4,6,3,5,8,1,2
WX9773,2,5,1,3,7,1,1
WX9774,4,6,3,5,8,1,2
WX9775,2,5,1,3,7,1,1
WX9776,4,6,3,5,8,1,2
WX9777,2,5,1,3,7,1,1
WX7115,5,11,2,4,51,0,3
WX8446,5,11,1,3,70,0,4
WX8445,4,9,3,7,71,1,1
WX7113,5,11,2,4,53,0,3
WX8444,5,11,1,3,70,0,4
WX8443,4,9,3,7,70,1,1
WX7111,5,11,2,4,55,0,3
WX8442,5,11,1,3,69,0,4
WX8441,4,9,3,7,69,1,1
WX8440,5,11,1,3,68,0,4
WX8428,5,11,2,4,55,0,3
WX8426,5,11,2,4,57,0,3
WX9756,4,9,3,7,68,1,0
WX9757,5,11,1,3,68,0,4
WX9758,4,9,3,7,69,1,1
WX9759,2,5,1,3,7,1,1
WX9760,4,6,3,5,8,1,2
WX9761,2,5,1,3,7,1,1
n2902,4,9,1,1,10,1,3
WX9762,4,6,3,5,8,1,2
n2901,3,10,2,2,79,2,5
WX9763,2,5,1,3,7,1,1
WX9764,4,6,3,5,8,1,2
WX9765,2,5,1,3,7,1,1
WX9766,4,6,3,5,8,1,2
n2908,4,9,1,1,10,1,3
WX8434,5,11,1,2,65,0,4
n2907,3,10,2,2,79,2,5
WX8432,5,11,2,3,51,0,3
n2904,3,10,2,2,3,2,5
WX8430,5,11,2,4,53,0,3
n2905,4,9,1,1,10,1,3
DFF_765_n1,4,6,1,1,47,1,1
WX8418,5,11,2,4,65,0,3
DFF_171_n1,4,6,1,1,8,1,1
WX8416,5,11,2,4,67,0,3
WX8414,5,11,2,4,69,0,3
WX9745,5,11,1,3,70,0,4
WX9746,4,9,3,7,71,1,1
WX9747,5,11,1,3,70,0,4
WX9748,4,9,3,7,71,1,1
WX9749,5,11,1,3,70,0,4
WX9750,4,9,3,6,71,1,1
WX9751,5,11,1,2,65,0,4
WX9753,5,11,1,3,66,0,4
WX9754,4,5,3,7,1,0,0
WX9755,5,11,1,3,67,0,4
WX8424,5,11,2,4,59,0,3
WX8422,5,11,2,4,61,0,3
WX8420,5,11,2,4,63,0,3
n2801,4,9,1,1,10,1,3
n2800,3,10,2,2,78,2,5
CRC_OUT_4_30,4,2,3,7,50,0,0
n2803,3,10,2,2,7,2,4
CRC_OUT_4_31,4,6,5,8,53,1,0
n2809,3,8,2,3,14,1,3
n2804,4,9,1,1,10,1,3
n2807,4,9,1,1,10,1,3
n2806,3,10,2,2,76,2,5
CRC_OUT_4_21,4,6,3,5,23,1,1
CRC_OUT_4_22,4,6,3,5,26,1,1
CRC_OUT_4_20,4,6,3,5,20,1,1
CRC_OUT_4_29,4,6,1,1,47,1,1
CRC_OUT_4_27,4,6,3,5,41,1,1
CRC_OUT_4_28,4,6,3,3,44,1,1
CRC_OUT_4_25,4,6,3,5,35,1,1
CRC_OUT_4_26,4,6,3,5,38,1,1
CRC_OUT_4_23,4,6,3,5,29,1,1
CRC_OUT_4_24,4,6,3,5,32,1,1
CRC_OUT_4_10,4,6,3,5,26,1,1
n2823,3,12,1,2,13,3,5
CRC_OUT_4_11,4,6,3,3,8,1,1
n2822,4,9,1,2,10,1,2
n2825,4,9,1,2,10,1,2
n2824,3,8,2,3,14,1,4
DFF_183_n1,4,6,1,1,29,1,1
n2821,3,8,2,3,14,1,4
n2820,3,12,1,2,6,3,4
CRC_OUT_4_18,4,6,3,5,14,1,1
CRC_OUT_4_19,4,6,3,5,17,1,1
CRC_OUT_4_16,4,6,3,5,8,1,1
CRC_OUT_4_17,4,6,3,5,11,1,1
CRC_OUT_4_14,4,6,3,5,17,1,0
n2827,3,8,2,3,14,1,4
CRC_OUT_4_15,4,6,3,5,20,1,1
n2826,3,12,1,2,13,3,5
CRC_OUT_4_12,4,6,1,1,11,1,1
n2829,3,12,1,2,13,3,5
CRC_OUT_4_13,4,2,3,5,14,0,0
n2828,4,9,1,2,10,1,2
n2812,3,8,2,3,14,1,4
n2811,3,12,1,2,13,3,5
n2814,3,12,1,2,4,3,4
n2813,4,9,1,2,10,1,2
