Netlist,LOFi1,LOFi2,LOFo1,LOFo2,PI,inFF1,inFF2
g284,4,8,4,6,5,2,4
n2188,4,7,2,2,4,0,0
n2187,2,8,1,1,5,0,0
g282,4,8,4,6,5,2,4
n2189,4,7,2,2,4,0,0
g280,4,4,4,6,1,1,2
test_so40,4,8,0,0,6,2,4
test_so41,4,8,1,2,31,2,3
n2186,2,5,1,1,15,0,2
test_so42,4,8,1,2,31,2,3
n2185,2,6,1,1,6,0,0
g29109,3,6,1,4,39,0,4
test_so32,4,8,2,2,34,1,3
test_so33,4,8,2,3,31,1,2
test_so34,4,8,2,5,12,1,3
test_so35,4,8,2,6,8,1,3
test_so36,4,7,3,5,40,1,1
test_so37,4,8,3,5,30,1,2
g2200,4,8,4,15,3,1,4
g276,4,5,4,19,6,1,3
test_so38,4,8,2,5,11,1,2
test_so39,4,8,2,7,13,1,3
g273,4,8,3,10,13,1,3
g20789,2,3,2,8,12,0,1
g270,4,8,3,9,11,1,3
g2207,4,8,3,5,34,1,3
g2208,4,8,3,5,34,1,3
test_so30,4,8,2,4,10,1,3
g2205,4,8,3,5,34,1,3
test_so31,4,5,6,33,10,1,2
g2206,4,8,3,5,34,1,2
g2209,4,8,3,5,34,1,3
g29112,3,6,1,4,33,0,4
DFF_796_n1,4,8,1,1,7,2,4
g29110,3,6,1,3,39,0,4
g29111,3,6,1,4,10,0,4
g22578,4,6,4,17,6,0,1
n2191,3,11,1,1,5,0,0
n2190,4,10,1,1,6,2,3
n2193,5,12,2,2,4,0,7
n2192,3,11,1,1,5,0,0
n2199,2,10,1,1,4,0,0
n2198,4,7,2,2,4,0,0
n2195,4,7,2,2,4,0,0
g290,4,8,4,10,10,2,4
n2197,4,7,2,2,4,0,0
n2196,5,12,2,2,4,0,7
g1782,4,5,4,26,6,1,2
DFF_1618_n1,4,8,1,1,6,1,4
g1785,4,4,3,6,1,0,1
g1786,4,5,4,33,4,1,2
g1783,4,8,3,7,9,1,1
g1789,4,8,3,7,5,1,1
DFF_453_n1,4,8,1,1,12,2,3
g1792,4,8,3,7,7,1,2
g1795,4,8,3,7,9,1,2
g1798,4,8,3,11,5,1,2
g29172,4,10,1,3,36,1,3
g29173,4,10,1,3,3,1,2
g29170,4,10,1,3,2,1,1
g1760,4,8,2,8,32,2,4
g1763,4,8,2,4,31,2,3
g1764,4,8,2,8,32,2,4
g1761,4,8,2,4,31,2,3
g1762,4,8,2,8,32,2,4
g1768,4,8,2,4,31,2,3
g1765,4,8,4,9,30,1,2
g29169,4,10,1,3,36,1,2
g29167,4,10,1,3,15,1,3
g29184,4,10,1,3,36,1,3
g29181,4,10,1,3,36,1,3
DFF_1499_n1,4,8,1,1,6,2,4
g29182,4,10,1,3,15,1,3
g1775,4,8,2,6,32,2,4
g1772,4,4,4,9,1,0,1
g1778,4,8,2,4,2,2,2
g1779,4,8,4,9,30,1,2
g1776,4,8,2,4,31,2,3
g1777,4,8,2,6,32,2,4
g7084,4,5,12,58,8,1,2
g29178,4,10,1,3,11,1,3
g29179,4,10,1,3,36,1,2
g29194,4,8,1,3,15,1,3
g1742,4,8,4,10,30,1,2
g1745,4,8,2,8,32,2,4
g1749,4,8,2,9,32,2,4
g1747,4,4,2,9,1,1,2
g1748,4,8,2,4,31,2,2
g7052,1,4,9,31,4,1,1
g29187,4,10,1,3,36,1,3
DFF_1351_n1,4,8,2,3,5,2,4
g29185,4,10,1,3,36,1,3
Tj_Trigger,2,8,4,4,15,0,0
g1753,4,8,2,4,31,2,3
g1750,4,8,4,10,30,1,2
g1757,4,8,4,9,30,1,2
g1754,4,8,4,9,30,1,2
g29198,4,8,1,3,15,1,3
g29197,4,8,1,3,11,1,3
g1845,4,8,3,5,10,1,4
g1842,4,4,3,5,1,0,3
n2922,2,8,1,3,13,0,3
g1849,4,8,3,6,9,1,4
g24237,4,13,1,3,10,3,5
n2921,2,7,1,2,13,0,5
g1846,4,8,3,6,8,1,4
g24238,4,13,1,3,11,3,5
n2924,2,8,1,3,13,0,5
n2923,2,8,1,3,3,0,3
n2920,3,6,1,3,14,0,0
g24235,4,13,1,3,11,3,5
n2929,4,15,2,2,14,0,4
g24230,4,13,1,3,10,3,5
g24231,4,13,1,3,11,3,5
n2926,2,9,1,3,15,0,3
n2925,4,11,3,3,18,1,2
n2928,5,8,2,15,10,0,0
n2927,2,8,1,3,14,0,0
g1852,4,8,3,5,10,1,4
g29939,4,10,2,4,9,2,3
g1859,4,8,3,5,9,1,4
g29936,4,10,2,4,13,2,3
n2911,4,15,2,2,14,0,3
n2910,5,8,2,15,8,0,0
n2913,2,10,1,2,7,0,3
g1858,4,8,3,5,8,1,3
n2912,3,9,1,12,10,0,0
g24243,4,13,1,3,11,3,5
n2919,4,9,1,2,14,0,3
g7161,4,8,6,66,2,2,0
n2918,4,20,2,3,13,0,10
n2915,3,9,1,1,6,0,6
n2914,2,5,1,2,12,0,1
n2917,4,11,4,11,13,0,0
n2916,6,15,2,4,6,3,6
g1822,4,8,3,9,7,1,2
n1613,1,2,4,4,28,0,0
n2944,2,8,1,3,15,0,0
n1612,1,2,4,4,28,0,0
n2943,2,9,1,3,17,0,3
n1615,1,2,4,4,28,0,0
n2946,4,15,2,2,5,0,3
n1614,1,2,4,4,28,0,0
n2945,5,8,2,15,12,0,0
n2940,2,8,1,3,13,0,6
g1828,4,8,3,6,14,1,2
g29941,4,10,2,4,11,2,3
n1611,1,2,4,4,28,0,0
n2942,2,8,1,3,12,0,4
g1829,4,4,3,6,1,0,1
n1610,1,2,4,4,28,0,0
n2941,2,8,1,3,12,0,4
g24250,4,13,1,3,11,3,5
n1617,1,2,4,4,28,0,0
n2948,2,10,1,2,11,0,3
n1616,1,2,4,4,28,0,0
n2947,3,9,1,12,15,0,0
n1619,1,2,4,4,28,0,0
n1618,1,2,4,4,28,0,0
n2949,2,5,1,2,12,0,1
DFF_444_n1,4,8,1,1,6,2,4
g1830,4,8,3,6,14,1,1
g1833,4,8,4,6,4,2,3
g1831,4,8,4,6,4,2,2
n2933,3,9,1,1,9,0,3
n1601,1,2,4,4,29,0,0
n2932,2,5,1,2,11,0,1
g1835,4,8,4,6,4,2,3
n1604,1,2,6,6,34,0,0
n2935,4,11,4,11,12,0,0
g1836,4,8,3,5,8,1,4
n1603,1,2,6,6,34,0,0
n2934,6,15,2,4,8,3,5
n1600,1,2,4,4,29,0,0
n2931,2,10,1,2,9,0,3
n2930,3,9,1,12,13,0,0
n1609,1,2,4,4,28,0,0
n1606,1,2,6,6,28,0,0
n2937,4,14,1,2,12,0,8
n1605,1,2,6,6,5,0,0
n2936,4,20,2,3,13,0,12
n1608,1,2,4,4,28,0,0
n2939,2,7,1,2,13,0,5
n1607,1,1,5,36,26,0,0
n2938,3,11,1,4,14,0,5
n2960,5,16,1,6,6,3,7
g1801,4,8,3,11,7,1,2
g1804,4,8,3,11,9,1,2
n1635,1,2,1,1,14,0,0
n2966,3,6,1,3,12,0,0
n1634,1,2,2,2,10,0,0
n2965,3,7,3,3,9,0,0
n2968,3,8,3,11,11,0,6
n1636,1,3,4,5,12,0,0
n2967,6,24,2,7,9,6,6
g1808,4,8,3,7,13,1,2
n1631,1,3,2,6,11,0,0
g1809,4,8,3,7,13,1,2
n1630,1,4,3,5,14,0,0
n2961,3,13,2,7,4,2,7
n1633,1,2,1,1,4,0,1
n2964,3,7,3,3,13,0,0
g1807,4,8,3,7,13,1,2
n1632,1,3,3,14,17,0,0
n2963,5,16,1,1,12,3,6
n1638,1,2,1,1,4,0,1
n2969,3,7,3,3,12,0,0
g4088,4,8,5,21,3,1,4
g24207,4,13,1,3,8,3,3
g24208,4,13,1,3,3,3,3
g24209,4,13,1,3,11,3,5
g1810,4,8,3,8,5,1,2
n2955,3,6,1,3,5,0,0
g1816,4,8,3,8,9,1,2
n2954,4,9,1,2,14,0,3
g1813,4,8,3,8,7,1,2
n1626,1,2,2,2,5,0,2
n2957,2,7,1,3,13,0,3
g24206,4,13,1,3,10,3,3
n2956,2,7,1,2,13,0,5
g1819,4,8,3,10,5,1,2
n2951,6,15,2,4,10,3,6
n2950,3,9,1,1,11,0,5
n2953,4,20,2,3,4,0,11
n2952,4,11,4,11,13,0,0
g4090,4,8,5,21,3,1,3
n1628,1,2,2,4,5,0,0
n2959,2,8,1,3,13,0,5
n2958,2,7,1,3,13,0,3
n1629,1,2,2,4,4,0,0
g5388,4,4,5,8,1,1,1
n2980,2,6,1,1,34,1,2
n1651,1,3,3,14,16,0,0
n2982,2,6,3,3,32,2,2
n1650,1,3,2,6,15,0,0
n2981,2,6,1,1,33,1,3
g24218,4,13,1,3,12,3,3
g24219,4,13,1,3,10,3,5
g24214,4,13,1,3,12,3,3
n1657,1,2,1,1,33,0,1
n2988,2,6,3,3,38,2,2
g24215,4,13,1,2,8,3,3
DFF_1005_n1,4,8,2,3,5,2,4
n2987,2,6,1,1,39,1,2
g24216,4,13,1,3,9,3,5
n1659,1,2,3,4,14,0,1
n2989,2,6,1,1,40,1,2
n1653,1,2,2,2,9,0,0
n2984,2,6,1,1,10,1,3
n1652,1,2,1,1,33,0,1
n2983,2,6,1,1,11,1,2
g24212,4,13,1,3,12,3,3
n1655,1,3,4,5,11,0,0
n2986,2,6,1,1,40,1,2
g24213,4,13,1,3,10,3,5
n1654,1,2,1,1,13,0,0
n2985,2,6,3,3,9,2,2
n1640,1,2,3,4,14,0,1
n2971,6,24,2,7,5,6,5
n2970,3,6,1,3,8,0,0
g24225,4,13,1,3,12,3,3
n2977,3,6,1,3,13,0,0
g24226,4,13,1,3,10,3,5
n1645,1,2,1,2,15,0,0
n2976,3,8,3,11,10,0,3
n2979,3,8,3,11,12,0,5
g24228,4,13,1,3,2,3,4
n2978,6,21,2,7,10,5,6
n1642,1,2,1,1,14,0,1
n2973,3,6,3,3,14,0,0
g24222,4,13,1,3,10,3,5
n2972,3,8,3,11,7,0,6
g24223,4,13,1,3,11,3,5
n2975,6,15,2,7,8,3,6
n2974,3,6,1,3,11,0,0
n1649,1,4,3,5,13,0,0
g20717,2,3,2,8,8,0,1
n1671,1,2,1,1,33,0,1
n1670,1,3,3,14,17,0,0
n1673,1,2,1,1,14,0,0
n1672,1,2,2,2,10,0,0
g16692,4,16,1,6,9,4,6
n4705,1,1,2,4,7,0,0
n1678,1,2,3,4,14,0,1
n4706,1,1,2,4,7,0,0
n4703,1,1,2,4,7,0,0
n4704,1,1,2,4,7,0,0
g27346,4,11,1,3,3,1,1
n4701,1,1,2,4,8,0,0
g27345,4,11,1,3,3,1,1
n1674,1,3,4,5,12,0,0
n4702,1,1,2,4,7,0,0
g27348,4,11,1,3,11,1,1
g27347,4,11,1,3,2,1,0
n1676,1,2,1,1,33,0,1
n4700,1,1,2,15,8,0,0
g27342,4,11,1,4,32,1,1
g27341,4,11,1,3,2,1,0
g27344,4,11,1,2,11,1,1
g27343,4,10,1,3,13,1,1
n4709,1,1,2,2,7,0,0
g27340,4,11,1,3,12,1,1
n4707,1,1,2,4,7,0,0
n4708,1,1,2,3,7,0,0
n2991,2,6,3,3,38,2,2
n2990,2,6,1,1,39,1,3
n2993,2,6,1,1,10,1,3
n1661,1,2,1,1,14,0,1
n2992,2,6,1,1,33,1,3
n1668,1,4,3,5,14,0,0
n2999,5,14,1,1,12,0,4
n2998,2,9,1,3,13,0,0
n1669,1,3,2,6,16,0,0
n1664,1,2,1,2,14,0,0
n2995,2,6,1,1,39,1,3
g26025,4,10,1,2,13,1,5
n2994,2,6,1,1,39,1,2
n2997,2,8,3,3,10,0,3
DFF_156_n1,4,8,1,1,25,1,1
n2996,2,8,3,3,14,0,3
g27354,4,11,1,3,13,1,1
g6677,4,5,6,58,5,1,3
n1693,1,3,4,5,12,0,0
n1692,1,2,1,1,14,0,0
n4720,1,1,2,4,6,0,1
n1695,1,2,1,1,33,0,1
n1691,1,2,2,2,9,0,0
n1690,1,2,1,1,33,0,1
n4727,1,4,2,4,5,1,1
n4728,1,4,2,4,5,1,1
n4725,1,1,1,2,7,0,0
n4726,1,1,2,3,6,0,1
g26037,2,4,2,6,23,0,2
n1697,1,2,3,4,14,0,1
n4723,1,1,2,4,6,0,1
n4724,1,1,2,4,7,0,0
n1699,1,2,1,1,14,0,1
n4721,1,1,2,4,6,0,1
n4722,1,1,2,4,6,0,1
g26031,2,4,1,4,20,0,1
n4729,1,4,2,4,5,1,1
DFF_144_n1,4,1,1,3,14,0,0
g27380,4,14,7,22,29,0,5
n1683,1,2,1,2,15,0,0
n1680,1,2,1,1,14,0,1
n4716,1,4,4,5,5,1,1
n1689,1,3,3,14,17,0,0
n4717,1,1,2,4,6,0,1
n4714,1,1,2,2,7,0,0
n4715,1,1,2,2,7,0,0
g26048,3,6,2,4,7,0,1
n4712,1,1,2,2,7,0,0
n4713,1,1,2,2,7,0,0
n1688,1,3,2,6,15,0,0
n4710,1,1,2,2,7,0,0
n1687,1,4,3,5,14,0,0
n4711,1,1,2,2,7,0,0
n4718,1,1,2,4,6,0,1
n4719,1,1,2,4,6,0,1
g2294,4,8,3,9,12,1,4
g16654,4,16,1,6,9,4,6
g2297,4,8,3,8,9,1,2
n3410,2,12,3,4,9,0,12
n4741,1,1,2,3,4,0,0
n3411,4,19,1,1,9,0,18
n4742,1,1,2,2,4,0,0
n4740,1,1,2,3,4,0,0
g27309,4,11,1,4,32,1,1
g27306,4,10,1,3,14,1,1
n3418,2,6,3,4,13,1,2
n4749,1,1,2,2,4,0,0
g27305,4,11,1,3,10,1,1
n3419,2,6,1,2,11,1,2
g27308,4,10,1,4,32,1,1
g28636,2,3,1,4,6,0,1
n3416,2,6,1,2,15,1,1
n4747,1,1,2,2,4,0,0
g27307,4,11,1,4,32,1,1
g28637,2,3,1,4,29,0,1
n3417,2,6,1,1,14,1,2
n4748,1,1,2,2,4,0,0
g27302,4,10,1,4,32,1,1
g28634,2,3,1,4,35,0,1
n3414,2,6,1,1,14,1,2
n4745,1,1,3,3,4,0,0
g27301,4,11,1,3,16,1,1
g28635,2,3,1,4,35,0,1
n3415,2,6,3,4,13,1,1
n4746,1,1,2,2,4,0,0
g27304,4,11,1,4,32,1,1
n3412,6,24,1,1,9,0,18
n4743,1,1,2,2,4,0,0
g27303,4,11,1,4,32,1,1
n3413,2,6,1,2,15,1,2
n4744,1,1,2,2,4,0,0
g309,4,8,6,16,30,2,3
g27300,4,10,1,3,12,1,1
g305,4,8,4,6,17,1,4
test_so98,4,6,4,8,21,1,1
test_so99,0,0,0,0,0,0,0
DFF_1147_n1,4,8,1,1,6,2,4
test_so90,4,8,2,2,8,1,3
n4730,1,4,1,2,5,1,1
test_so91,4,8,1,1,6,2,4
n3400,3,4,1,1,35,0,0
n4731,1,1,13,13,9,0,0
test_so92,4,6,2,2,13,1,1
test_so93,4,8,2,3,11,1,3
test_so94,4,8,2,4,11,1,3
test_so95,4,7,2,2,13,1,2
test_so96,4,7,1,1,16,1,1
test_so97,4,10,1,1,12,1,3
g27317,4,11,1,4,32,1,1
n3407,6,19,1,1,9,0,12
n4738,1,1,2,3,4,0,0
g27316,4,11,1,3,2,1,0
n3408,6,24,4,14,8,6,5
n4739,1,1,3,4,4,0,0
g27319,4,11,1,3,12,1,1
n3405,2,5,1,2,10,0,0
n4736,1,1,14,18,5,0,0
g27318,4,11,1,3,32,1,1
n3406,4,20,1,2,10,0,12
n4737,1,1,12,12,5,0,0
g27313,4,11,1,4,32,1,1
n3403,4,17,1,2,10,0,4
n4734,1,1,10,18,5,0,0
g27312,4,11,1,3,12,1,1
n3404,4,15,1,2,9,0,6
n4735,1,1,12,12,5,0,0
g27315,4,11,1,3,12,1,1
n3401,2,2,1,1,35,0,0
n4732,1,1,14,21,9,0,0
g27314,4,10,1,3,14,1,1
n3402,3,18,2,2,34,0,18
n4733,1,1,12,22,9,0,0
g27311,4,11,1,3,14,1,1
g27310,4,11,1,3,14,1,1
n3409,2,7,1,1,34,0,6
g7961,4,5,9,33,6,1,3
g324,4,8,2,10,32,2,4
g2273,4,8,3,7,11,1,3
g323,4,8,3,6,34,1,2
g2270,4,8,3,7,8,1,4
g322,4,8,3,6,34,1,2
DFF_655_n1,4,8,2,3,6,2,4
g321,4,8,3,6,34,1,2
g2276,4,8,3,7,12,1,4
g320,4,8,3,10,13,1,2
n2100,1,6,7,10,10,0,6
n3432,2,6,1,1,3,2,2
n4763,1,1,2,5,3,0,0
n3433,2,6,2,4,2,1,2
n4764,1,1,2,4,3,0,0
n2102,1,6,2,2,10,0,6
n3430,2,6,2,4,37,1,3
n4761,1,1,2,6,5,0,0
g2279,4,8,3,9,9,1,2
g16671,4,16,1,6,5,4,6
n2101,1,6,1,1,10,0,6
n3431,2,6,3,4,38,2,2
n4762,1,1,2,6,3,0,0
n4760,1,1,2,5,5,0,0
g27328,4,11,1,2,14,1,1
DFF_1378_n1,4,8,1,1,14,1,1
g27327,4,11,1,3,14,1,1
n2107,1,6,3,3,11,0,3
n3438,2,7,1,1,16,1,2
n4769,1,1,2,5,3,0,0
g27329,4,11,1,3,3,1,1
DFF_132_n1,4,9,1,2,27,1,3
n2109,1,6,5,6,4,0,3
n3439,2,7,1,1,12,1,2
g27324,4,11,1,4,32,1,1
n2104,1,6,5,8,10,0,6
n3436,3,12,3,3,31,1,8
n4767,1,1,2,4,3,0,0
g27323,4,11,1,4,32,1,1
n2103,1,6,3,5,11,0,5
n3437,3,10,3,3,15,1,2
n4768,1,1,2,4,3,0,0
g27326,4,10,1,3,15,1,1
n2106,1,6,3,3,11,0,3
n3434,2,6,2,4,38,2,2
n4765,1,1,2,4,3,0,0
g27325,4,11,1,3,11,1,1
n2105,1,6,4,6,10,0,6
n3435,2,7,1,1,16,1,2
n4766,1,1,3,7,3,0,0
g27320,4,10,1,3,10,1,1
g27322,4,10,1,4,32,1,1
g27321,4,11,1,3,14,1,1
g314,4,8,3,7,13,1,2
g6642,1,4,0,0,8,1,1
g313,4,8,3,7,11,1,2
g312,4,8,3,7,9,1,2
g2282,4,8,3,9,11,1,2
g2288,4,8,3,9,8,1,3
g2285,4,8,3,9,13,1,3
n3421,2,6,3,4,9,1,2
n4752,1,1,2,2,4,0,0
n3422,2,6,1,2,14,1,2
n4753,1,1,3,34,4,0,0
n4750,1,1,2,2,4,0,0
n3420,2,6,1,1,10,1,2
n4751,1,1,2,2,4,0,0
g27339,4,11,1,3,14,1,1
n3429,2,6,1,1,38,2,2
g27338,4,11,1,3,15,1,1
n3427,2,6,2,4,8,1,3
n4758,1,1,3,6,6,0,0
n3428,2,6,2,4,9,2,2
n4759,1,1,2,4,6,0,0
g27335,4,11,1,4,32,1,1
n3425,2,6,2,4,3,2,2
n4756,1,1,3,6,6,0,0
g27334,4,11,1,4,32,1,1
g28668,2,3,2,6,12,0,1
n3426,2,6,1,1,9,2,2
n4757,1,1,3,6,6,0,0
g27337,4,10,1,3,11,1,1
n3423,2,6,1,1,32,2,2
n4754,1,1,3,18,4,0,0
g27336,4,11,1,3,13,1,1
n3424,2,6,2,4,31,1,3
n4755,1,1,3,6,4,0,0
g27331,4,10,1,3,12,1,1
g27330,4,11,1,4,2,1,0
g27333,4,11,1,2,14,1,1
g319,4,8,3,10,11,1,2
g27332,4,11,1,3,10,1,1
g318,4,8,3,10,9,1,1
g317,4,4,3,11,1,0,1
g2291,4,8,3,9,11,1,3
g315,4,8,3,10,9,1,2
g1282,4,8,3,7,7,1,3
g343,4,8,4,10,30,1,2
g1285,4,8,3,5,9,1,3
g17269,4,13,2,4,11,3,5
g30245,4,13,1,3,2,2,3
g5648,4,8,6,34,6,2,2
g6979,4,1,6,58,1,0,1
g22615,4,6,5,18,13,0,1
n2485,3,10,1,2,5,2,4
n2484,2,8,3,4,43,1,3
g1288,4,8,3,5,11,1,3
n2487,4,9,1,2,12,0,1
n2486,2,8,3,4,11,2,2
n2481,3,9,3,6,20,1,4
n2480,2,8,1,3,11,2,3
n2483,4,11,3,11,6,2,8
n2482,3,10,1,2,20,1,4
g17271,4,13,2,4,2,3,4
g17270,4,13,2,4,9,3,5
n2489,4,11,4,5,14,0,3
n2488,4,9,1,2,36,0,3
g30246,4,13,1,3,3,2,4
g30247,4,13,1,3,15,2,4
g30248,4,16,1,3,13,3,4
g30249,4,13,1,3,10,2,4
g349,4,4,2,7,1,1,2
g1294,4,8,3,5,9,1,3
g1291,4,8,3,5,7,1,3
g4323,4,8,5,21,3,1,4
g1297,4,8,3,4,11,1,3
g4321,4,8,5,21,3,1,4
n2474,3,3,1,1,9,0,0
n2473,4,21,1,2,10,0,18
n2476,3,18,1,1,8,0,18
n2475,6,24,2,4,7,6,8
n2470,2,7,1,2,8,0,6
g5657,4,5,6,34,5,1,3
n2472,4,6,1,2,9,0,0
n2471,6,24,2,4,7,6,8
n2478,4,10,3,15,1,1,7
n2477,6,24,1,1,7,6,8
n2479,3,12,2,8,13,3,4
g337,4,8,6,39,7,2,4
g369,4,4,4,10,1,0,1
g1260,4,8,2,4,9,2,3
g30260,4,16,1,3,13,3,2
g368,4,8,2,9,32,2,4
g1261,4,8,3,11,14,1,2
g30261,4,16,1,3,33,3,4
g367,4,8,2,4,31,2,3
g30262,4,17,1,2,13,3,4
g366,4,8,2,9,32,2,4
g30263,4,11,1,3,11,1,4
g365,4,8,2,4,31,2,3
g1264,4,8,3,8,14,1,2
g30264,4,14,1,3,11,2,4
g364,4,8,2,9,3,2,4
g1265,4,8,3,8,10,1,2
g30265,4,14,1,2,15,2,4
g1262,4,8,3,11,10,1,3
g30266,4,14,1,3,15,2,4
g1263,4,8,3,11,12,1,2
g30267,4,10,1,2,10,1,4
g361,4,8,4,10,30,1,2
g1268,4,8,3,12,10,1,2
g2599,4,8,4,9,9,2,2
n4202,3,10,1,2,2,2,4
g1269,4,8,3,11,12,1,2
n4203,3,10,1,2,2,2,4
g1266,4,8,3,8,12,1,2
g2597,4,8,2,4,4,2,2
n4200,2,4,3,6,31,1,1
g5629,4,5,6,34,5,1,3
g2598,4,8,2,5,5,2,4
n4201,2,6,2,4,3,0,4
n4208,4,16,1,2,22,4,4
n4206,2,5,1,6,7,1,3
n4207,2,8,1,11,11,2,2
n4204,2,8,1,1,2,2,2
n4205,2,8,1,1,2,2,1
g30268,4,14,1,3,13,2,3
g30269,4,13,1,3,33,2,4
g358,4,8,4,10,30,1,1
g1271,4,4,3,8,1,0,1
g357,4,8,2,4,2,2,2
g1272,4,8,3,8,12,1,1
g30250,4,13,1,3,14,2,4
g30251,4,10,1,3,13,1,4
n2490,2,7,3,8,10,0,6
g1270,4,8,3,8,14,1,2
g30252,4,13,1,3,11,2,4
g354,4,8,4,10,30,1,3
g30253,4,16,1,3,3,3,4
g353,4,8,2,7,32,2,4
g1276,4,8,3,5,9,1,3
g30254,4,14,1,3,15,2,4
g352,4,8,2,4,31,2,3
g1273,4,8,3,7,7,1,3
g30255,4,16,1,3,13,3,4
g351,4,8,2,7,32,2,4
g30256,4,13,1,3,10,2,4
g5637,4,8,4,27,29,2,2
g350,4,8,2,4,31,2,2
g1279,4,8,3,5,11,1,3
n2496,2,10,1,1,13,1,4
n2495,2,10,1,1,13,1,6
n2498,6,15,3,6,12,3,5
n2497,2,10,1,1,13,1,3
n2492,2,10,1,1,35,1,6
n2491,2,10,1,1,35,1,4
n2494,3,6,1,1,14,0,3
n2493,2,10,1,1,31,1,4
n2499,6,15,5,10,12,3,5
g30257,4,14,1,3,11,2,4
g30258,4,11,1,3,14,1,4
g30259,4,14,1,3,15,2,4
g388,4,8,4,10,30,1,2
g17229,4,13,2,4,7,3,5
g387,4,8,2,4,31,2,2
g17228,4,13,2,4,9,3,5
g1243,4,8,5,16,11,1,4
g2574,4,8,7,24,12,2,2
g1240,4,8,4,11,11,1,3
g2571,4,8,3,8,10,1,3
g17226,4,13,2,4,13,3,5
g384,4,8,4,9,30,1,2
g17225,4,13,2,4,9,3,5
g383,4,4,2,8,1,1,2
g17224,4,13,2,4,13,3,5
g20876,4,11,1,3,13,2,3
n4224,3,10,1,2,3,2,4
g20877,2,1,2,3,5,0,1
n4225,3,10,1,2,19,2,4
g381,4,8,2,7,32,2,4
g1244,4,10,2,10,11,1,8
g17222,4,13,2,4,14,3,5
g20874,4,8,1,3,7,1,1
DFF_449_n1,4,8,1,1,7,2,4
n4222,4,16,1,16,38,4,4
g380,4,8,2,4,31,2,3
g1245,4,8,5,12,12,2,2
g20875,4,11,1,3,15,2,3
n4223,2,8,1,2,19,2,2
n4220,2,6,1,2,9,1,3
n4221,2,8,1,5,13,2,2
g1249,0,0,1,3,0,0,0
g20879,4,11,1,3,11,2,3
g29209,4,8,1,3,13,1,3
n4228,3,10,1,2,19,2,4
n4229,3,10,1,2,4,2,4
g29204,4,8,1,3,11,1,3
n4226,2,8,1,1,18,2,2
g29205,4,8,1,3,11,1,3
n4227,2,8,1,1,2,2,1
g29201,4,8,1,3,13,1,3
g2580,4,8,4,4,13,2,3
g379,4,8,2,8,32,2,4
g376,4,8,4,8,30,1,2
g1253,4,8,2,4,11,2,4
g2584,4,8,5,10,11,1,4
g1254,4,8,2,6,11,2,3
g1251,4,8,2,4,10,2,4
g373,4,8,4,9,30,1,2
g1252,4,8,2,4,10,2,3
g17236,4,13,2,4,14,3,5
g372,4,8,2,4,31,2,3
g1257,4,8,2,4,11,2,4
g17235,4,13,2,4,9,3,5
n4213,3,10,1,2,3,2,4
g1258,4,8,2,4,11,2,3
g17234,4,13,2,4,11,3,5
n4214,3,10,1,2,2,2,4
g1255,4,4,2,4,1,1,2
n4211,2,3,1,1,33,0,0
g1256,4,8,2,4,10,2,2
g2587,4,10,2,4,3,1,4
n4212,2,6,2,4,4,0,4
g5612,4,8,3,21,29,2,2
n4210,2,5,1,2,10,1,2
g6944,1,4,0,0,8,1,1
g1259,4,8,2,4,12,2,4
g20880,4,11,1,3,13,2,3
n4219,2,6,1,2,5,1,3
g20883,4,11,1,3,9,2,3
n4217,2,6,1,2,9,1,3
g20884,2,4,2,2,1,1,1
g29218,4,8,1,3,9,1,3
n4218,2,6,1,2,9,1,3
g20881,4,11,1,2,11,2,3
n4215,2,8,1,1,2,2,2
g20882,4,11,1,2,11,2,3
n4216,2,8,1,1,2,2,2
g29213,4,8,1,3,2,1,2
g29212,4,8,1,3,7,1,3
g26183,3,13,2,5,14,2,4
g1221,4,8,2,2,14,2,2
g2552,4,8,3,5,8,1,4
g17248,4,13,2,4,13,3,5
g17247,4,13,2,4,9,3,5
g1224,4,8,3,5,5,1,4
g2555,4,8,3,5,8,1,4
g17246,4,13,2,4,11,3,5
g20898,4,11,1,3,7,2,3
n4246,3,9,1,2,15,0,1
g20899,4,11,1,3,15,2,3
n4247,2,7,1,2,3,0,1
g1222,4,8,2,4,7,2,4
g2553,4,8,3,5,9,1,4
g20896,4,11,1,3,2,2,2
n4244,3,11,1,2,13,0,1
g1223,4,8,3,5,7,2,4
g2554,4,8,3,5,10,1,4
g20897,4,11,1,3,9,2,3
n4245,3,9,1,2,14,0,1
g2559,4,8,3,5,9,1,4
n4242,2,7,1,2,3,0,1
g1229,4,6,2,4,1,0,6
n4243,3,9,1,2,14,0,1
g6911,4,8,6,66,6,2,2
n4240,3,11,1,2,15,0,1
n4241,6,15,1,1,11,2,2
g20891,4,11,1,3,12,2,3
g20894,4,11,1,3,2,2,2
g20892,4,11,1,3,11,2,3
g29226,4,8,1,3,13,1,3
n4248,3,9,1,2,15,0,1
g20893,4,11,1,3,13,2,3
n4249,3,11,1,2,13,0,1
g29221,4,8,1,3,3,1,3
g398,4,8,4,10,30,1,2
g1231,4,5,4,33,5,1,3
g2562,4,8,3,4,9,1,4
g397,4,8,2,4,31,2,3
g396,4,8,2,6,32,2,4
g2560,4,8,6,8,8,2,4
g395,4,8,2,4,31,2,3
g2561,4,8,3,5,8,1,5
